"ID_REF"	"GSM7111530"	"GSM7111531"	"GSM7111532"	"GSM7111533"	"GSM7111534"	"GSM7111535"
"TC0100001088.mm.2"	1720.034	1494.8292	1682.9792	2025.7689	2182.5815	1540.8105
"TC0100001096.mm.2"	717.028	669.6601	646.10706	775.3933	788.1794	723.0872
"TC0100001111.mm.2"	7211.8447	6697.5483	7046.872	6404.1	6714.1	5877.4907
"TC0100001112.mm.2"	125.4673	166.23935	192.0288	162.68858	157.56453	177.32036
"TC0100001114.mm.2"	1252.4653	1036.7722	1146.6421	1168.2506	1452.9375	1147.2812
"TC0100001123.mm.2"	67.02587	56.472576	50.56854	62.434437	54.0323	65.19378
"TC0100001124.mm.2"	1746.6332	1500.494	1939.9265	2078.9026	1988.1587	2461.1936
"TC0100001125.mm.2"	1270.812	1129.3645	1170.7399	1264.5707	1127.6986	1276.3474
"TC0100001129.mm.2"	9566.401	10262.029	9605.873	11716.991	12694.216	11962.84
"TC0100001138.mm.2"	2532.3416	1981.7463	2553.903	2834.3599	2803.8467	2160.447
"TC0100001145.mm.2"	116.50721	121.14923	131.39038	105.12812	122.62582	107.41394
"TC0100001158.mm.2"	155.58817	142.97955	164.58603	125.67901	127.44058	159.8271
"TC0100001161.mm.2"	128.01917	114.370575	115.44263	116.5794	97.30925	107.76132
"TC0100001164.mm.2"	194.11978	157.39511	165.03712	176.12616	165.48929	180.73106
"TC0100001165.mm.2"	36.75805	35.85453	36.601273	43.70996	39.65938	30.061506
"TC0100001166.mm.2"	271.70413	289.34103	314.1804	249.89893	296.59644	230.4714
"TC0100001167.mm.2"	55.198483	61.749405	52.203777	57.812904	52.229202	51.277397
"TC0100001168.mm.2"	3544.9033	3417.5295	3321.3887	3694.0225	3973.343	4415.1733
"TC0100001170.mm.2"	42.665077	64.16135	55.39651	66.34324	50.814796	76.82391
"TC0100001171.mm.2"	58.250736	67.92428	64.74727	61.51748	64.0745	65.31454
"TC0100001172.mm.2"	140.86667	100.066246	107.09921	100.27851	104.74355	84.81125
"TC0100001173.mm.2"	2061.0964	2186.9531	1894.0923	1215.9961	1438.9026	1402.0911
"TC0100001174.mm.2"	150.00067	100.452896	116.754234	104.72089	116.52739	111.943565
"TC0100001175.mm.2"	55.952045	83.89009	104.45477	88.350075	76.6983	76.38228
"TC0100001176.mm.2"	2483.6611	2178.004	2741.7935	3067.2524	2881.5476	2944.1353
"TC0100001177.mm.2"	286.06177	188.27553	203.70515	219.26086	181.96478	237.60835
"TC0100001178.mm.2"	29673.664	25687.5	27497.215	29784.225	25706.883	31668.541
"TC0100001180.mm.2"	76.451836	58.404964	51.694466	72.93766	57.527657	62.76957
"TC0100001181.mm.2"	5021.001	4750.2764	5385.2847	5901.196	5462.921	5022.2427
"TC0100001186.mm.2"	134.25464	111.9194	122.06588	136.74905	134.81909	106.4886
"TC0100001189.mm.2"	14550.692	14562.471	13753.897	16062.787	17916.742	15894.118
"TC0100001190.mm.2"	1150.5927	1942.0641	1974.8938	1743.7537	1892.4203	1925.2849
"TC0100001193.mm.2"	401.01263	389.72296	396.98648	391.39438	280.112	356.90277
"TC0100001195.mm.2"	1214.2651	1406.9152	1278.4086	1378.3488	1194.9413	1264.9402
"TC0100001196.mm.2"	74.23254	84.8493	67.71953	81.749954	80.811584	90.74786
"TC0100001200.mm.2"	1459.9927	1562.2383	1457.9414	1278.0747	941.0105	1182.6931
"TC0100001201.mm.2"	178.36742	174.7421	185.16928	214.74419	232.54242	178.66048
"TC0100001202.mm.2"	4726.2866	4482.47	5105.0923	5077.0723	5714.889	5089.7607
"TC0100001204.mm.2"	373.4517	413.65564	337.15436	218.16454	193.4786	169.33295
"TC0100001205.mm.2"	202.83968	153.27441	155.3159	140.93704	149.12955	166.03267
"TC0100001206.mm.2"	109.915245	97.81687	86.061615	80.749054	107.78668	77.402855
"TC0100001207.mm.2"	94.97806	104.46365	106.13052	93.57934	115.624855	105.00318
"TC0100001218.mm.2"	75395.68	72657.43	75230.99	71877.91	81843.68	86307.234
"TC0100001220.mm.2"	96.23355	109.55016	90.33692	76.98203	84.05445	95.360085
"TC0100001222.mm.2"	93.76761	82.274086	91.614265	91.284805	90.90893	74.328896
"TC0100001223.mm.2"	114.74641	128.0504	123.30841	92.20082	111.08042	105.22772
"TC0100001225.mm.2"	292.0779	318.2794	240.498	241.77448	260.36783	216.72807
"TC0100001226.mm.2"	56.8698	68.08915	54.25144	50.563038	56.066433	50.096733
"TC0100001227.mm.2"	3656.659	4915.393	3781.3271	3779.218	6442.6543	4666.0913
"TC0100001228.mm.2"	17677.22	15899.898	17507.297	19467.645	19815.379	20180.303
"TC0100001230.mm.2"	525.605	572.2132	553.55035	653.43036	726.8886	681.75555
"TC0100001231.mm.2"	1758.2568	1791.2219	1541.0835	1706.8297	1796.0178	1707.9618
"TC0100001234.mm.2"	536.71814	449.56668	578.76776	1132.4153	990.23016	915.70215
"TC0100001237.mm.2"	82.72777	79.19528	81.84831	82.89969	59.563736	96.6249
"TC0100001240.mm.2"	517.43164	542.6655	449.734	724.54846	649.4372	683.0904
"TC0100001244.mm.2"	104.0422	100.160324	102.617386	131.86638	87.78639	113.74674
"TC0100001245.mm.2"	17087.805	14892.349	17696.326	25316.635	22893.99	23322.898
"TC0100001249.mm.2"	1064.1794	1269.2252	1383.95	1030.196	1162.4092	836.83
"TC0100001252.mm.2"	64191.754	60405.125	68713.5	68892.336	69671.805	61975.72
"TC0100001254.mm.2"	3515.0706	2558.4688	3115.818	3699.2812	3058.4292	4231.306
"TC0100001256.mm.2"	257.63025	229.75616	213.9611	199.85698	230.87923	221.5733
"TC0100001257.mm.2"	83.40459	95.12899	120.99869	215.10426	234.2237	195.67021
"TC0100001258.mm.2"	925.334	1086.869	978.1328	1374.0793	1123.1992	1208.7377
"TC0100001259.mm.2"	245.30952	231.52411	226.32292	164.69714	248.04143	200.89656
"TC0100001260.mm.2"	117.0415	113.09696	106.7129	94.317024	103.5031	102.24565
"TC0100001262.mm.2"	389.80902	309.84094	361.804	383.81863	308.157	278.88907
"TC0100001268.mm.2"	843.35956	810.84235	878.16077	842.9583	917.4538	788.5134
"TC0100001271.mm.2"	1150.2435	1511.6514	1328.6864	1499.7572	1706.1766	1324.647
"TC0100001274.mm.2"	2035.4335	2030.5042	2129.2708	2042.677	1975.3011	2168.862
"TC0100001292.mm.2"	92.63101	89.45182	82.2472	66.930435	63.703278	64.3697
"TC0100001294.mm.2"	303.14557	272.96213	299.69302	292.17252	372.38382	311.82126
"TC0100001302.mm.2"	4012.441	3789.487	4101.8203	5079.056	5882.458	5118.5547
"TC0100001303.mm.2"	1856.585	1931.4941	1931.558	1888.0807	1644.3112	2045.9581
"TC0100001304.mm.2"	64.28077	66.49801	56.296036	53.03705	48.865406	59.73028
"TC0100001308.mm.2"	416.08902	379.1379	282.96817	188.32693	275.9987	181.6184
"TC0100001313.mm.2"	41.91435	50.354855	55.45059	58.52659	47.63203	51.542385
"TC0100001316.mm.2"	6453.963	6565.837	7295.6406	7605.3726	7761.794	8166.604
"TC0100001317.mm.2"	3380.099	3611.7812	4015.6887	4520.2866	4507.218	5572.3486
"TC0100001330.mm.2"	70.31745	66.39788	82.583824	57.401028	75.40526	48.17099
"TC0100001338.mm.2"	3469.6223	3245.1301	7275.0625	4352.577	5086.394	5438.6714
"TC0100001339.mm.2"	52.21591	66.01169	41.51331	55.32524	45.857986	56.00996
"TC0100001341.mm.2"	9551.887	10208.362	9662.917	11724.491	12580.929	13366.022
"TC0100001349.mm.2"	199.78302	230.14903	203.50858	188.32283	145.83058	181.97621
"TC0100001351.mm.2"	3685.0132	4145.294	4740.5454	6672.735	6818.9434	8326.584
"TC0100001353.mm.2"	3595.5017	3098.4092	3473.6543	4366.6606	3851.578	3855.6716
"TC0100001356.mm.2"	12749.416	14025.202	10155.541	11458.782	17111.645	14458.159
"TC0100001358.mm.2"	3155.1028	3294.1333	3426.3445	3634.486	3692.6992	3606.504
"TC0100001365.mm.2"	51.797817	51.85956	62.395344	55.10898	40.954872	39.13011
"TC0100001367.mm.2"	27.605364	28.12422	23.401129	26.3394	24.489775	28.975908
"TC0100001369.mm.2"	12232.27	9708.195	14819.796	16884.113	14172.642	16072.441
"TC0100001370.mm.2"	70.33056	72.94036	88.4702	76.90137	60.203266	75.172935
"TC0100001373.mm.2"	193.7418	168.4062	231.6367	221.8712	326.73505	240.7642
"TC0100001377.mm.2"	46.971363	39.567574	44.09564	52.663776	56.889935	42.256046
"TC0100001379.mm.2"	237.42693	261.08395	163.72108	296.97018	190.3064	159.56879
"TC0100001381.mm.2"	97.98951	71.400475	96.74644	76.19385	76.00777	68.453735
"TC0100001382.mm.2"	221.87788	200.86635	187.93787	261.96008	248.68007	262.038
"TC0100001385.mm.2"	37.932293	30.400436	27.357803	29.43222	35.30348	32.381695
"TC0100001386.mm.2"	91.75569	79.59854	116.824715	96.38625	104.34498	113.305176
"TC0100001387.mm.2"	2420.8223	2556.2205	2492.6992	2908.702	2797.7905	3797.7551
"TC0100001392.mm.2"	114.477905	108.13777	101.03915	103.57588	100.7419	101.70668
"TC0100001397.mm.2"	2957.1665	3567.8857	3020.53	3819.934	3871.5344	3419.561
"TC0100001402.mm.2"	4632.6436	5238.003	5500.483	6065.906	5860.2344	6615.975
"TC0100001409.mm.2"	13480.095	11289.136	12969.713	13464.991	13487.743	15141.204
"TC0100001412.mm.2"	81.98797	85.23654	78.07313	63.405582	87.48946	63.37945
"TC0100001414.mm.2"	36661.78	39024.883	36531.605	41973.19	35019.363	38857.742
"TC0100001419.mm.2"	1556.4731	1551.1136	1839.6307	1851.4669	2105.5603	2036.0592
"TC0100001425.mm.2"	41.15852	37.948845	40.291862	55.482193	44.7379	43.363457
"TC0100001431.mm.2"	1026.8864	846.2764	810.5894	1092.3026	850.0401	877.60425
"TC0100001433.mm.2"	66.78569	69.454704	62.323	66.072525	70.3803	62.47213
"TC0100001434.mm.2"	694.995	602.3125	711.32086	919.8336	838.5211	818.5575
"TC0100001438.mm.2"	54.989002	65.871544	56.018383	61.827374	43.28343	66.125374
"TC0100001442.mm.2"	8902.366	7023.2295	7406.3965	7397.3496	9913.226	9046.54
"TC0100001447.mm.2"	104.42105	87.33839	90.298805	64.67696	91.21517	81.77301
"TC0100001451.mm.2"	214.50931	227.62991	259.14526	413.5173	334.81876	489.33932
"TC0100001452.mm.2"	3195.2163	3153.8767	3163.864	3295.841	3435.1846	3806.4814
"TC0100001459.mm.2"	9135.89	7045.889	8798.633	8627.8545	9287.896	9382.1045
"TC0100001462.mm.2"	52.086597	67.22159	60.50262	62.08595	63.23769	66.89394
"TC0100001465.mm.2"	333.72543	478.24326	336.7728	361.96545	442.9009	483.61017
"TC0100001466.mm.2"	70.733604	67.771614	68.05322	62.81367	69.92928	75.22319
"TC0100001468.mm.2"	68.51832	56.17897	53.36033	62.42959	77.75576	51.830837
"TC0100001469.mm.2"	43.966724	39.490307	46.21353	47.547375	40.458336	42.984013
"TC0100001473.mm.2"	459.64813	476.43524	365.0913	571.25854	661.92737	706.3447
"TC0100001475.mm.2"	1048.195	586.0332	887.90405	1823.5642	1104.089	1146.7368
"TC0100001477.mm.2"	35.00482	37.229927	34.98968	31.320072	34.46911	32.967293
"TC0100001479.mm.2"	1209.5433	968.1312	1027.0173	1042.734	946.55927	972.1753
"TC0100001481.mm.2"	138.61942	107.57147	106.449265	106.174065	97.74777	84.589615
"TC0100001491.mm.2"	3190.6995	3572.1335	3323.5125	2978.2456	2716.6262	3033.2637
"TC0100001493.mm.2"	261.1357	284.00128	327.1074	320.26028	260.71298	298.1965
"TC0100001494.mm.2"	90.4672	99.93127	106.4702	95.07505	98.669655	105.697945
"TC0100001495.mm.2"	66.06805	59.13573	43.728817	52.646336	41.880394	36.436924
"TC0100001496.mm.2"	63.158066	56.60458	65.40825	59.835163	77.11586	67.2097
"TC0100001497.mm.2"	34.998196	32.924007	40.245914	38.865505	41.95245	56.902515
"TC0100001498.mm.2"	34.905693	38.03931	35.51808	37.30127	40.020084	33.11261
"TC0100001500.mm.2"	2506.35	2180.4644	2347.8298	2831.6875	3224.7212	2737.411
"TC0100001501.mm.2"	177.92899	180.18245	164.66656	182.02023	181.15466	178.40964
"TC0100001502.mm.2"	1225.2015	1388.0233	957.38226	977.5834	1164.6196	1259.2145
"TC0100001510.mm.2"	95.55465	66.76801	77.141815	97.097015	68.92448	73.40361
"TC0100001516.mm.2"	385.8719	382.42548	372.37494	545.9654	343.34094	386.80377
"TC0100001520.mm.2"	1942.7369	2235.1602	2446.7644	1994.0685	2402.3655	2264.901
"TC0100001522.mm.2"	42.060635	38.51642	43.87624	34.759113	51.405346	40.039017
"TC0100001526.mm.2"	2656.8352	2523.0864	2619.741	2469.6926	2674.8328	2524.9468
"TC0100001527.mm.2"	155.0553	175.16283	164.2293	170.2187	166.69019	139.53877
"TC0100001532.mm.2"	102.334435	111.81384	112.51741	107.29837	94.625114	90.03125
"TC0100001533.mm.2"	40.1194	47.974983	47.870697	37.71407	44.00905	35.205135
"TC0100001537.mm.2"	643.214	619.6053	718.9511	735.76917	689.7144	626.349
"TC0100001541.mm.2"	457.28214	527.766	372.8555	415.38358	371.49158	432.22797
"TC0100001548.mm.2"	1777.0012	1662.6	1425.7268	1906.8473	1729.2993	2501.355
"TC0100001550.mm.2"	3642.6519	3584.334	3311.4817	3568.275	3596.1196	3795.845
"TC0100001554.mm.2"	64.23381	59.255608	73.18564	47.186405	49.350353	43.263546
"TC0100001555.mm.2"	219.44908	172.30106	213.91634	238.70525	291.94104	179.51883
"TC0100001560.mm.2"	102.67777	78.90104	82.13598	88.96481	82.75329	73.67499
"TC0100001563.mm.2"	47.067745	41.246178	49.503494	41.308567	41.515026	41.89118
"TC0100001567.mm.2"	134.00235	136.98044	111.264946	98.77257	176.5884	143.24757
"TC0100001568.mm.2"	54.016674	56.081535	63.52649	96.533005	73.903755	78.70481
"TC0100001569.mm.2"	35.321217	38.735313	36.276936	33.208424	53.625076	39.85926
"TC0100001570.mm.2"	31136.85	22155.586	31819.94	44612.516	33190.18	43083.586
"TC0100001572.mm.2"	141.76007	125.070404	117.68293	112.0704	107.214355	124.83632
"TC0100001574.mm.2"	41.80654	44.27323	37.369755	35.72134	32.274895	38.020744
"TC0100001577.mm.2"	159.96144	171.23419	208.77563	167.37714	168.40704	178.34084
"TC0100001578.mm.2"	228.24641	279.32263	286.00674	271.97043	269.32654	208.51248
"TC0100001579.mm.2"	177.8459	221.21687	219.5632	176.82892	180.15096	171.23509
"TC0100001580.mm.2"	218.8165	211.97304	223.56265	197.74458	202.38329	194.50339
"TC0100001581.mm.2"	355.068	266.19034	388.3489	913.0994	529.15845	528.1052
"TC0100001582.mm.2"	1297.8281	1409.6587	1460.2552	1725.4775	1509.5244	1468.627
"TC0100001585.mm.2"	1941.5264	1600.7118	1810.9341	2138.8904	2083.229	2008.3223
"TC0100001586.mm.2"	1457.7554	1744.8665	1921.9952	2213.9731	2153.5103	2402.7625
"TC0100001589.mm.2"	119.58907	167.63147	111.77242	145.85733	119.03706	153.6751
"TC0100001590.mm.2"	127.49447	122.5857	134.38356	99.98079	109.83706	113.181885
"TC0100001592.mm.2"	49.432026	58.047665	44.26805	49.960697	67.26453	57.79124
"TC0100001593.mm.2"	363.95038	385.6365	435.95746	396.26126	324.77246	321.07977
"TC0100001595.mm.2"	112.49257	103.35114	118.02482	323.4373	275.21512	263.96603
"TC0100001597.mm.2"	67.07546	71.22563	62.04886	56.995102	60.714264	59.18448
"TC0100001600.mm.2"	131.32205	126.60905	129.91797	128.63817	139.95859	127.77973
"TC0100001602.mm.2"	46.581512	52.941666	61.186504	50.948864	60.263012	51.375484
"TC0100001603.mm.2"	36.056496	35.679626	39.868828	38.31399	32.22331	36.27297
"TC0100001604.mm.2"	28.853456	28.646212	34.358414	28.507708	32.14104	29.004835
"TC0100001605.mm.2"	29066.395	28914.924	26732.416	27443.318	30549.395	31104.242
"TC0100001606.mm.2"	5985.0547	6608.737	5873.339	5867.522	6033.605	5442.984
"TC0100001607.mm.2"	15822.583	15216.064	13864.744	13101.414	13620.292	13400.711
"TC0100001610.mm.2"	2619.4812	2657.2375	2613.0027	2796.4204	2845.118	3019.396
"TC0100001611.mm.2"	55.67274	54.47723	57.004654	54.4345	49.277237	53.239162
"TC0100001613.mm.2"	1477.9901	1444.5616	1670.2018	1768.7719	2145.1545	1770.1556
"TC0100001615.mm.2"	83.50987	70.91741	115.43191	90.24417	78.80461	65.56472
"TC0100001616.mm.2"	352.5976	445.1101	323.38065	353.95392	326.53986	348.07248
"TC0100001617.mm.2"	45802.207	42464.99	58850.25	67603.99	51789.902	55565.723
"TC0100001620.mm.2"	58.56082	53.132565	46.033535	59.018593	50.698624	43.26815
"TC0100001621.mm.2"	186.979	202.96448	213.15334	182.08926	203.56725	170.25517
"TC0100001622.mm.2"	49.254555	40.681126	41.256554	37.64561	44.999245	39.585182
"TC0100001625.mm.2"	34.590668	35.468117	38.847874	35.967976	40.628548	37.801777
"TC0100001628.mm.2"	42.645397	28.733118	33.278248	33.615726	37.18907	32.68249
"TC0100001629.mm.2"	29.095474	29.833984	38.20667	30.652634	38.714863	30.752285
"TC0100001630.mm.2"	35.769615	36.01381	32.5712	28.425785	32.014557	37.512142
"TC0100001631.mm.2"	125.115555	116.25461	109.92011	74.78856	66.789734	69.2539
"TC0100001632.mm.2"	36.26171	36.66707	36.947456	38.1739	34.760494	31.482965
"TC0100001634.mm.2"	31.562649	37.840443	35.055687	31.427542	38.544094	37.49393
"TC0100001636.mm.2"	96.60507	121.10915	93.579865	98.702896	107.03346	95.34193
"TC0100001637.mm.2"	44.523018	56.96642	44.188034	45.930527	46.18293	44.299347
"TC0100001638.mm.2"	42.83456	41.347946	47.31298	40.17942	57.431164	41.11857
"TC0100001639.mm.2"	32.906143	43.827732	32.688442	39.19666	33.27344	36.97316
"TC0100001640.mm.2"	55.177452	50.611645	58.940697	55.058765	49.21742	48.39332
"TC0100001641.mm.2"	46.663616	51.94665	51.668774	52.491753	53.692825	40.75124
"TC0100001642.mm.2"	40.606167	45.826622	46.276978	45.678577	53.90314	48.10563
"TC0100001643.mm.2"	52.47817	54.638386	49.17615	53.363453	48.75456	55.503304
"TC0100001644.mm.2"	160.39795	158.52689	128.21857	124.29171	122.73903	118.9755
"TC0100001646.mm.2"	51.123047	42.848026	41.271187	48.27127	48.280495	48.853504
"TC0100001647.mm.2"	51.984097	45.56657	46.033264	47.531853	46.070736	45.273026
"TC0100001648.mm.2"	47.44176	55.143833	51.66705	51.787	58.103752	49.740784
"TC0100001649.mm.2"	61.401207	57.125175	46.351387	46.955948	38.384834	60.472015
"TC0100001650.mm.2"	46.50799	46.265186	44.4442	47.04608	38.82142	41.853867
"TC0100001651.mm.2"	37.328747	38.668694	34.83606	39.487072	44.325768	41.751392
"TC0100001653.mm.2"	40.474224	44.309757	52.737648	36.59062	53.302937	31.446692
"TC0100001654.mm.2"	92.74038	69.201706	76.94701	58.650272	58.99722	65.65412
"TC0100001656.mm.2"	1324.3143	1556.612	1463.392	1775.9878	1740.0931	2175.933
"TC0100001663.mm.2"	897.7614	1046.7789	885.37976	920.1018	926.86383	773.4592
"TC0100001671.mm.2"	649.07367	777.6801	663.644	643.1353	595.1603	593.3847
"TC0100001675.mm.2"	86.238304	84.926674	89.909294	67.876976	62.609074	82.246925
"TC0100001677.mm.2"	65.80796	60.32365	70.07398	61.85419	69.10516	60.917965
"TC0100001678.mm.2"	28.875322	28.477007	31.935991	25.730696	29.591486	28.463701
"TC0100001680.mm.2"	2023.7118	1870.6683	2052.6895	1286.5717	1451.4899	1708.9545
"TC0100001684.mm.2"	114.55644	103.56647	108.464554	99.45086	86.22371	93.89749
"TC0100001685.mm.2"	2698.94	2325.7976	2320.015	1778.0693	1562.1887	2361.7253
"TC0100001688.mm.2"	40.05554	34.033955	46.332363	36.468685	38.391838	50.11912
"TC0100001692.mm.2"	2560.7244	2509.933	2486.8416	2252.8433	2445.6116	2515.0652
"TC0100001698.mm.2"	427.986	443.549	419.64597	437.7765	396.5925	351.68182
"TC0100001699.mm.2"	3520.0186	3169.9434	3200.738	3571.7134	3527.8594	4655.0586
"TC0100001701.mm.2"	57.746674	76.83976	57.109528	48.81475	62.131912	50.720158
"TC0100001703.mm.2"	4530.5386	4159.1357	3754.0876	3366.0608	4452.3223	3473.8335
"TC0100001707.mm.2"	884.88416	844.02325	784.61646	1113.0201	1137.4824	977.1085
"TC0100001711.mm.2"	1897.713	1955.8687	2128.5996	3012.729	2093.7864	2486.383
"TC0100001712.mm.2"	1796.8539	1889.3092	1884.0948	2260.0193	2394.435	2690.829
"TC0100001713.mm.2"	5089.0444	4944.374	5303.5884	6347.699	5903.049	6341.731
"TC0100001720.mm.2"	1320.3092	1425.0936	1394.6951	1593.163	1657.6069	1580.7153
"TC0100001721.mm.2"	155.49086	194.43147	198.3053	175.24413	259.77747	163.2327
"TC0100001722.mm.2"	917.711	994.2752	1153.9005	1178.9994	988.6441	1072.2845
"TC0100001723.mm.2"	317.2329	435.4828	357.72733	355.03302	268.5257	306.65594
"TC0100001724.mm.2"	20798.18	19141.088	23542.95	17876.176	22299.299	21413.18
"TC0100001726.mm.2"	59.22569	56.404358	55.650036	58.45417	55.989597	50.181847
"TC0100001730.mm.2"	7311.7085	7164.2197	7193.671	9303.522	8638.041	10534.658
"TC0100001734.mm.2"	130.42087	97.7044	139.46855	120.40387	108.59515	88.287224
"TC0100001736.mm.2"	38.20029	37.71962	37.095505	32.70897	38.320034	30.728378
"TC0100001740.mm.2"	3031.3713	3092.784	3067.2769	3418.9688	2882.8298	3637.5889
"TC0100001745.mm.2"	924.67053	807.4763	700.64575	1273.7429	1053.8469	1056.6309
"TC0100001749.mm.2"	50.22663	47.21408	63.54623	50.916676	50.766884	56.202393
"TC0100001752.mm.2"	1803.3497	1508.7253	1936.4148	959.7432	1233.9945	1334.6979
"TC0100001754.mm.2"	524.98584	567.13214	339.6903	716.359	837.6563	614.50336
"TC0100001755.mm.2"	16790.732	17910.809	15507.117	16545.033	12736.511	17137.736
"TC0100001756.mm.2"	428.9093	429.66187	426.3147	510.22858	454.62228	491.95477
"TC0100001757.mm.2"	50.581192	56.280537	56.27176	48.775932	48.49036	52.948597
"TC0100001765.mm.2"	12241.879	14027.131	14772.994	10650.641	12795.084	10219.03
"TC0100001779.mm.2"	975.98914	1116.8003	936.97095	893.0476	1210.1792	999.80023
"TC0100001786.mm.2"	1741.702	1589.4971	1823.4159	2115.4587	1884.9644	1826.6757
"TC0100001787.mm.2"	62870.055	70566.94	63048.805	66373.25	77930.93	75934.87
"TC0100001788.mm.2"	57.224823	54.471165	42.28983	58.177948	45.34095	52.294994
"TC0100001801.mm.2"	102.6102	107.313446	95.36998	80.097145	75.416824	118.01581
"TC0100001804.mm.2"	1201.7037	902.80383	920.91656	1006.6714	1192.7498	972.0622
"TC0100001806.mm.2"	69.8964	90.02738	80.29605	69.928635	68.157036	89.252625
"TC0100001812.mm.2"	35.772263	38.713825	40.38858	32.940334	32.481598	29.742569
"TC0100001821.mm.2"	9436.853	10362.453	10334.311	12273.5205	11864.022	10184.092
"TC0100001831.mm.2"	1932.4788	1910.2045	1752.9034	2245.6367	1835.5348	2992.557
"TC0100001833.mm.2"	429.65732	468.7581	574.73376	478.30743	438.88885	520.4356
"TC0100001834.mm.2"	60.02665	57.98232	51.978752	56.16193	50.50889	53.99397
"TC0100001836.mm.2"	1621.3567	2156.462	1848.1569	1759.4672	2534.0747	1977.7444
"TC0100001837.mm.2"	141.34485	154.823	150.39766	117.51467	130.6761	126.441185
"TC0100001844.mm.2"	223.56435	187.71358	221.26645	280.18976	326.8359	385.84534
"TC0100001853.mm.2"	5534.384	6139.361	5694.488	7031.4097	6404.3286	6424.0703
"TC0100001855.mm.2"	6402.42	5371.1064	5081.074	6712.0723	6317.931	6489.9556
"TC0100001858.mm.2"	4206.842	4664.3857	5147.7124	4785.864	3917.8938	4809.8535
"TC0100001859.mm.2"	435.46262	499.17563	408.12378	413.23285	348.66293	384.48117
"TC0100001860.mm.2"	387.26913	346.31058	238.1581	232.9757	257.6999	272.83566
